"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"how [[far]] is it from denver to [[aspen]] ?","how [[eminently]] is it from denver to [[tremble]] ?",0.17346596717834473,0.9683144688606262,5,0,5,26,"Successful"
"what county is [[modesto]] , california in ?","what county is [[alameda]] , california in ?",0.2149413824081421,0.2798137664794922,4,4,4,32,"Failed"
"who was [[galileo]] ?","who was [[galilee]] ?",0.1692875623703003,0.22794175148010254,3,3,3,5,"Failed"
"what is an atom ?","what is an atom ?",0.5750254392623901,0.5750254392623901,1,1,2,1,"Skipped"
"when did hawaii become a [[state]] ?","when did hawaii become a [[country]] ?",0.5432960391044617,0.6142873764038086,5,5,5,14,"Failed"
"how [[tall]] is the sears building ?","how [[jacob]] is the sears building ?",0.16274738311767578,0.904113233089447,5,2,5,11,"Successful"
"george bush purchased a small interest in which baseball team ?","george bush purchased a small interest in which baseball team ?",0.6394067406654358,0.6394067406654358,1,1,3,1,"Skipped"
"what is australia 's national [[flower]] ?","what is australia 's national [[flourish]] ?",0.4499557614326477,0.7343685626983643,1,2,1,38,"Successful"
"why does the [[moon]] turn orange ?","why does the [[moun]] turn orange ?",0.11454451084136963,0.2680612802505493,2,2,2,15,"Failed"
"what is [[autism]] ?","what is [[asperger]] ?",0.5008100271224976,0.6137391924858093,2,1,2,4,"Successful"
"what [[city]] had a world fair in 1900 ?","what [[cities]] had a world fair in 1900 ?",0.23376721143722534,0.788972795009613,4,1,4,22,"Successful"
"what [[person]] 's head is on a dime ?","what [[somebody]] 's head is on a dime ?",0.3538370132446289,0.9790870547294617,3,0,3,18,"Successful"
"what is the average [[weight]] of a yellow [[labrador]] ?","what is the average [[weighed]] of a yellow [[pooch]] ?",0.207075297832489,0.22706347703933716,5,5,5,39,"Failed"
"who was the first [[man]] to fly across the [[pacific]] ocean ?","who was the first [[dawg]] to fly across the [[serene]] ocean ?",0.14114177227020264,0.356372594833374,3,3,3,64,"Failed"
"when did [[idaho]] become a state ?","when did [[missoula]] become a state ?",0.5301039814949036,0.6498671770095825,5,5,5,15,"Failed"
"what is the life [[expectancy]] for [[crickets]] ?","what is the life [[waits]] for [[locust]] ?",0.20728939771652222,0.8352015018463135,5,2,5,30,"Successful"
"what metal has the highest melting point ?","what metal has the highest melting point ?",0.8379734754562378,0.8379734754562378,5,5,1,1,"Skipped"
"who developed the vaccination against [[polio]] ?","who developed the vaccination against [[mumps]] ?",0.17652833461761475,0.19450592994689941,3,3,3,8,"Failed"
"what is epilepsy ?","what is epilepsy ?",0.48099255561828613,0.48099255561828613,2,2,2,5,"Failed"
"what [[year]] did the titanic sink ?","what [[sunni]] did the titanic sink ?",0.1323697566986084,0.9742056727409363,5,3,5,14,"Successful"
"who was the first american to [[walk]] in [[space]] ?","who was the first american to [[marching]] in [[satellite]] ?",0.14187318086624146,0.17208439111709595,3,3,3,21,"Failed"
"what is a biosphere ?","what is a biosphere ?",0.5872329473495483,0.5872329473495483,2,2,2,4,"Failed"
"what [[river]] in the us is known as the big [[muddy]] ?","what [[waterways]] in the us is known as the big [[lama]] ?",0.4457044005393982,0.722813606262207,4,2,4,28,"Successful"
"what is bipolar [[disorder]] ?","what is bipolar [[mayhem]] ?",0.4464513063430786,0.651463508605957,2,1,2,53,"Successful"
"what is cholesterol ?","what is cholesterol ?",0.5539413690567017,0.5539413690567017,1,1,2,1,"Skipped"
"who [[developed]] the macintosh computer ?","who [[readies]] the macintosh computer ?",0.21775370836257935,0.6097981929779053,3,1,3,44,"Successful"
"what is [[caffeine]] ?","what is [[coffeemaker]] ?",0.3884952664375305,0.6174366474151611,2,1,2,6,"Successful"
"what imaginary line is halfway between the north and south poles ?","what imaginary line is halfway between the north and south poles ?",0.7396363615989685,0.7396363615989685,2,2,4,1,"Skipped"
"where is john wayne [[airport]] ?","where is john wayne [[airports]] ?",0.03304731845855713,0.05482947826385498,4,4,4,9,"Failed"
"what hemisphere is the [[philippines]] in ?","what hemisphere is the [[filipino]] in ?",0.641478955745697,0.9240762591362,4,1,4,8,"Successful"
"what is the [[average]] [[speed]] of the horses at the kentucky derby ?","what is the [[milieu]] [[rushing]] of the horses at the kentucky derby ?",0.007563412189483643,0.9919875860214233,5,2,5,52,"Successful"
"where are the rocky [[mountains]] ?","where are the rocky [[gore]] ?",0.06272470951080322,0.1396450400352478,4,4,4,16,"Failed"
"what are [[invertebrates]] ?","what are [[fishes]] ?",0.5093426704406738,0.6641005873680115,2,1,2,8,"Successful"
"what is the [[temperature]] at the center of the earth ?","what is the [[wen]] at the center of the earth ?",0.033331215381622314,0.993413507938385,5,1,5,15,"Successful"
"when [[did]] john f. kennedy get elected as [[president]] ?","when [[would]] john f. kennedy get elected as [[wheelchair]] ?",0.43944787979125977,0.9629871249198914,5,2,5,48,"Successful"
"how [[old]] was elvis presley when he [[died]] ?","how [[former]] was elvis presley when he [[decedent]] ?",0.045503079891204834,0.9120838642120361,5,2,5,50,"Successful"
"where is the orinoco [[river]] ?","where is the orinoco [[revere]] ?",0.03437364101409912,0.09351861476898193,4,4,4,14,"Failed"
"how [[far]] is the service line from the net in tennis ?","how [[eminently]] is the service line from the net in tennis ?",0.1629856824874878,0.9807270169258118,5,2,5,22,"Successful"
"how [[much]] fiber should you have per [[day]] ?","how [[supremely]] fiber should you have per [[date]] ?",0.07383328676223755,0.3053273558616638,5,5,5,33,"Failed"
"how many great [[lakes]] are there ?","how many great [[wu]] are there ?",0.11300384998321533,0.23112672567367554,5,5,5,9,"Failed"
"material called linen is made from what [[plant]] ?","material called linen is made from what [[vegetation]] ?",0.48786890506744385,0.5467172861099243,1,2,1,26,"Successful"
"what is teflon ?","what is teflon ?",0.35604721307754517,0.35604721307754517,2,2,2,2,"Failed"
"what is amitriptyline ?","what is amitriptyline ?",0.5221543312072754,0.5221543312072754,2,2,2,2,"Failed"
"what is a shaman ?","what is a shaman ?",0.6782459020614624,0.6782459020614624,3,3,2,1,"Skipped"
"what is the [[proper]] name for a female [[walrus]] ?","what is the [[dignified]] name for a female [[morning]] ?",0.5243101119995117,0.8053697943687439,1,2,1,31,"Successful"
"what is a [[group]] of turkeys [[called]] ?","what is a [[syndicates]] of turkeys [[solicited]] ?",0.5479463934898376,0.8768939971923828,1,2,1,65,"Successful"
"how long did rip [[van]] winkle [[sleep]] ?","how long did rip [[lorry]] winkle [[sor]] ?",0.12907177209854126,0.26898109912872314,5,5,5,27,"Failed"
"what are triglycerides ?","what are triglycerides ?",0.5306903719902039,0.5306903719902039,2,2,2,2,"Failed"
"how many liters in a [[gallon]] ?","how many liters in a [[liters]] ?",0.024454891681671143,0.22620326280593872,5,5,5,14,"Failed"
"what is the name of the chocolate company in san francisco ?","what is the name of the chocolate company in san francisco ?",0.744679868221283,0.744679868221283,1,1,3,1,"Skipped"
"what are amphibians ?","what are amphibians ?",0.5917191505432129,0.5917191505432129,1,1,2,1,"Skipped"
"who [[discovered]] x-rays ?","who [[seen]] x-rays ?",0.1961289644241333,0.6370787620544434,3,3,3,40,"Failed"
"which comedian 's [[signature]] line is `` can we talk '' ?","which comedian 's [[scrawl]] line is `` can we talk '' ?",0.37673479318618774,0.6895948648452759,3,1,3,13,"Successful"
"what is fibromyalgia ?","what is fibromyalgia ?",0.46917396783828735,0.46917396783828735,2,2,2,2,"Failed"
"what is done with worn or [[outdated]] [[flags]] ?","what is done with worn or [[outgrown]] [[marker]] ?",0.20805323123931885,0.41608113050460815,2,2,2,37,"Failed"
"what does cc in engines mean ?","what does cc in engines mean ?",0.6700413823127747,0.6700413823127747,0,0,2,1,"Skipped"
"when did elvis presley [[die]] ?","when did elvis presley [[murdering]] ?",0.5308151245117188,0.6958674788475037,5,5,5,43,"Failed"
"what is the [[capital]] of yugoslavia ?","what is the [[funding]] of yugoslavia ?",0.37237244844436646,0.9970640540122986,4,5,4,15,"Successful"
"where is [[milan]] ?","where is [[nancy]] ?",0.039835572242736816,0.7820119857788086,4,1,4,12,"Successful"
"what is the [[speed]] hummingbirds fly ?","what is the [[rashness]] hummingbirds fly ?",0.016945719718933105,0.9440198540687561,5,2,5,31,"Successful"
"what is the oldest [[city]] in the [[united]] states ?","what is the oldest [[municipal]] in the [[standardized]] states ?",0.41100549697875977,0.6492023468017578,4,1,4,29,"Successful"
"what was w.c. fields ' real [[name]] ?","what was w.c. fields ' real [[numbers]] ?",0.2871376872062683,0.8657748699188232,3,1,3,34,"Successful"
"what [[river]] flows between fargo , [[north]] dakota and moorhead , minnesota ?","what [[revere]] flows between fargo , [[upstate]] dakota and moorhead , minnesota ?",0.2351527214050293,0.5797231197357178,4,4,4,25,"Failed"
"what do bats [[eat]] ?","what do bats [[aet]] ?",0.4047083258628845,0.7688562870025635,1,2,1,42,"Successful"
"what [[state]] did the battle of [[bighorn]] take place in ?","what [[stat]] did the battle of [[trumpet]] take place in ?",0.17424356937408447,0.9210935235023499,4,5,4,19,"Successful"
"who was [[abraham]] lincoln ?","who was [[abe]] lincoln ?",0.16854465007781982,0.19096314907073975,3,3,3,7,"Failed"
"what do you call a newborn kangaroo ?","what do you call a newborn kangaroo ?",0.623520016670227,0.623520016670227,2,2,1,1,"Skipped"
"what are spider [[veins]] ?","what are spider [[ribs]] ?",0.37600022554397583,0.4919590353965759,2,2,2,8,"Failed"
"what day and month [[did]] john lennon [[die]] ?","what day and month [[does]] john lennon [[matt]] ?",0.5942386984825134,0.7203117609024048,5,5,5,65,"Failed"
"what [[strait]] separates north america from asia ?","what [[hai]] separates north america from asia ?",0.37427598237991333,0.7089354991912842,4,1,4,12,"Successful"
"what is the [[population]] of seattle ?","what is the [[canadians]] of seattle ?",0.27544909715652466,0.994404137134552,5,1,5,21,"Successful"
"how [[much]] was a ticket for the [[titanic]] ?","how [[considerable]] was a ticket for the [[herculean]] ?",0.04068642854690552,0.329165518283844,5,5,5,9,"Failed"
"what is the largest [[city]] in the world ?","what is the largest [[cities]] in the world ?",0.4800724983215332,0.9173091053962708,4,1,4,20,"Successful"
"what american composer wrote the music for `` [[west]] [[side]] story '' ?","what american composer wrote the music for `` [[occidental]] [[sideways]] story '' ?",0.24257421493530273,0.3196555972099304,3,3,3,25,"Failed"
"where is the [[mall]] of the [[america]] ?","where is the [[supermarkets]] of the [[americans]] ?",0.042862117290496826,0.23130667209625244,4,4,4,19,"Failed"
"what is the ph [[scale]] ?","what is the ph [[volume]] ?",0.3604740500450134,0.8773598670959473,2,5,2,21,"Successful"
"what [[type]] of currency is used in [[australia]] ?","what [[whatsoever]] of currency is used in [[o]] ?",0.5764322280883789,0.6988048553466797,1,2,1,36,"Successful"
"how [[tall]] is the gateway arch in st. louis , mo ?","how [[jacob]] is the gateway arch in st. louis , mo ?",0.12439978122711182,0.9040835499763489,5,1,5,14,"Successful"
"how [[much]] [[does]] the human adult female brain weigh ?","how [[many]] [[makes]] the human adult female brain weigh ?",0.008441925048828125,0.2110133171081543,5,5,5,55,"Failed"
"who was the first [[governor]] of [[alaska]] ?","who was the first [[governors]] of [[ala]] ?",0.17399990558624268,0.30320268869400024,3,3,3,10,"Failed"
"what is a prism ?","what is a prism ?",0.6059489250183105,0.6059489250183105,1,1,2,1,"Skipped"
"when was the first liver [[transplant]] ?","when was the first liver [[imprints]] ?",0.44276803731918335,0.5382645130157471,5,5,5,14,"Failed"
"who was elected [[president]] of south [[africa]] in 1994 ?","who was elected [[speakers]] of south [[africans]] in 1994 ?",0.15844786167144775,0.2563399076461792,3,3,3,36,"Failed"
"what is the [[population]] of china ?","what is the [[canadians]] of china ?",0.2258051037788391,0.989410400390625,5,2,5,21,"Successful"
"when was rosa parks [[born]] ?","when was rosa parks [[arisen]] ?",0.6357905864715576,0.7143430113792419,5,5,5,11,"Failed"
"why is a ladybug [[helpful]] ?","why is a ladybug [[valid]] ?",0.15236258506774902,0.43311136960983276,2,2,2,19,"Failed"
