"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it 's a [[charming]] and [[often]] affecting journey . ","it 's a [[his]] and [[rarely]] affecting journey . ",0.04208773374557495,0.5621764659881592,1,0,1,94,"Successful"
"unflinchingly [[bleak]] and desperate ","unflinchingly [[despair]] and desperate ",0.2689414620399475,0.6513548493385315,0,1,0,46,"Successful"
"allows [[us]] to hope that nolan is [[poised]] to embark a major career as a commercial yet inventive filmmaker . ","allows [[as]] to hope that nolan is [[ineligible]] to embark a major career as a commercial yet inventive filmmaker . ",0.04208773374557495,0.5,1,0,1,99,"Successful"
"the acting , costumes , music , cinematography and sound are all [[astounding]] given the production 's austere locales . ","the acting , costumes , music , cinematography and sound are all [[atoulacking]] given the production 's austere locales . ",0.04208773374557495,0.6224592924118042,1,0,1,59,"Successful"
"it 's slow -- very , very [[slow]] . ","it 's slow -- very , very [[fast]] . ",0.2227001190185547,0.7057850360870361,0,1,0,45,"Successful"
"although laced with humor and a few fanciful [[touches]] , the film is a [[refreshingly]] serious look at young women . ","although laced with humor and a few fanciful [[devices]] , the film is a [[refreshingis]] serious look at young women . ",0.13296425342559814,0.16451644897460938,1,1,1,100,"Failed"
"a sometimes [[tedious]] film . ","a sometimes [[longlong]] film . ",0.14804714918136597,0.6791787147521973,0,1,0,51,"Successful"
"or doing last year 's taxes with your ex-wife . ","or doing last year 's taxes with your ex-wife . ",0.5621764659881592,0.5621764659881592,1,1,0,1,"Skipped"
"you do [[n't]] have to [[know]] about music to appreciate the film 's easygoing blend of comedy and [[romance]] . ","you do [[n']]"" have to [[a]] about music to appreciate the film 's easygoing blend of comedy and [[west]] . ",0.11920297145843506,0.2018132209777832,1,1,1,100,"Failed"
"in exactly 89 [[minutes]] , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 [[sank]] from quirky to jerky to utter turkey . ","in exactly 89 [[months]] , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 [[sold]] from quirky to jerky to utter turkey . ",0.08509904146194458,0.377540647983551,0,0,0,100,"Failed"
