"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"they 're easy to [[use]]","they 're easy to [[utilizing]]",0.07585817575454712,0.13296425342559814,1,1,1,13,"Failed"
"playlists can be generated on the fly ( which is a bit clunky but still a really nice bonus ) or by using the software , and there are a bevy of eq [[options]]","playlists can be generated on the fly ( which is a bit clunky but still a really nice bonus ) or by using the software , and there are a bevy of eq [[alternate]]",0.34864509105682373,0.5621764659881592,1,0,1,29,"Successful"
"[[simply]] , the canon g3 is the [[best]] [[digital]] camera out there today at this price point","[[mere]] , the canon g3 is the [[better]] [[numeric]] camera out there today at this price point",0.012431681156158447,0.32082128524780273,1,1,1,60,"Failed"
"multimedia functions are [[enhanced]] by multi slide mms messages and a [[gallery]] for organizing digital content [[captured]] or downloaded with the [[phone]]","multimedia functions are [[enhaոced]] by multi slide mms messages and a [[photo]] for organizing digital content [[cap𝚝ured]] or downloaded with the [[phones]]",0.14804714918136597,0.377540647983551,1,1,1,71,"Failed"
"[[oh]] , and another is the [[cool]] halo light that [[surrounds]] the [[touch]] pad , and light 's up when you touch the screen , and how the light [[glows]] when the zen is connected to the [[computer]]","[[uhh]] , and another is the [[col]] halo light that [[takes]] the [[tоuch]] pad , and light 's up when you touch the screen , and how the light [[gloԝs]] when the zen is connected to the [[calculators]]",0.03308594226837158,0.32082128524780273,1,1,1,90,"Failed"
"i 'd [[say]] that this camera is [[perfect]]","i 'd [[tell]] that this camera is [[perfected]]",0.02033233642578125,0.08509904146194458,1,1,1,28,"Failed"
"this is the [[best]] [[phone]] i have seen","this is the [[Ьest]] [[pone]] i have seen",0.01590639352798462,0.13296425342559814,1,1,1,27,"Failed"
"this one has a [[good]] looking","this one has a [[alright]] looking",0.09534949064254761,0.2689414620399475,1,1,1,14,"Failed"
"they [[made]] the other [[end]] of the camera flat so you can put the camera upright on a flat surface if you don 't like to take the usual horizontal pictures using the self timer","they [[conducted]] the other [[eոd]] of the camera flat so you can put the camera upright on a flat surface if you don 't like to take the usual horizontal pictures using the self timer",0.2450850009918213,0.5,1,0,1,38,"Successful"
"don 't care about [[sunlight]] it 's [[tft]]","don 't care about [[soleil]] it 's [[t𝚏t]]",0.18242555856704712,0.46879059076309204,1,1,1,24,"Failed"
