"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[lovingly]] photographed in the manner of a golden book sprung to life , stuart little 2 [[manages]] [[sweetness]] largely without stickiness .","[[dutifully]] photographed in the manner of a golden book sprung to life , stuart little 2 [[management]] [[smoothness]] largely without stickiness .",0.003593623638153076,0.16451644897460938,1,1,1,62,"Failed"
"consistently [[clever]] and suspenseful .","consistently [[cleverer]] and suspenseful .",0.012431681156158447,0.10669058561325073,1,1,1,14,"Failed"
"it's like a "" [[big]] [[chill]] "" reunion of the baader-meinhof gang , only these guys are more harmless [[pranksters]] than political activists .","it's like a "" [[broad]] [[coldest]] "" reunion of the baader-meinhof gang , only these guys are more harmless [[vandals]] than political activists .",0.14804714918136597,0.377540647983551,1,1,1,57,"Failed"
"the [[story]] gives ample opportunity for large-scale action and suspense , which director shekhar kapur [[supplies]] with [[tremendous]] skill .","the [[anecdote]] gives ample opportunity for large-scale action and suspense , which director shekhar kapur [[merchandise]] with [[sizable]] skill .",0.02033233642578125,0.10669058561325073,1,1,1,76,"Failed"
"red dragon "" never cuts [[corners]] .","red dragon "" never cuts [[angles]] .",0.06008666753768921,0.2450850009918213,1,1,1,11,"Failed"
"fresnadillo [[has]] something serious to say about the [[ways]] in which extravagant [[chance]] can distort our perspective and [[throw]] us off the path of good sense .","fresnadillo [[had]] something serious to say about the [[techniques]] in which extravagant [[possibility]] can distort our perspective and [[threw]] us off the path of good sense .",0.04742586612701416,0.377540647983551,1,1,1,75,"Failed"
"throws in enough [[clever]] and [[unexpected]] twists to make the formula feel fresh .","throws in enough [[malignant]] and [[unwanted]] twists to make the formula feel fresh .",0.01590639352798462,0.2018132209777832,1,1,1,59,"Failed"
"weighty and ponderous but [[every]] bit as filling as the [[treat]] of the title .","weighty and ponderous but [[any]] bit as filling as the [[manipulating]] of the title .",0.09534949064254761,0.8519527912139893,1,0,1,44,"Successful"
"a [[real]] audience-pleaser that [[will]] strike a chord with anyone who's ever [[waited]] in a doctor's office , emergency room , hospital [[bed]] or insurance company office .","a [[factual]] audience-pleaser that [[want]] strike a chord with anyone who's ever [[envisaged]] in a doctor's office , emergency room , hospital [[bedding]] or insurance company office .",0.012431681156158447,0.2018132209777832,1,1,1,87,"Failed"
"generates an [[enormous]] feeling of empathy for its characters .","generates an [[dreaded]] feeling of empathy for its characters .",0.007577240467071533,0.5312093496322632,1,0,1,48,"Successful"
"exposing the [[ways]] we fool ourselves is one hour photo's [[real]] strength .","exposing the [[manner]] we fool ourselves is one hour photo's [[actual]] strength .",0.32082128524780273,0.43782347440719604,1,1,1,53,"Failed"
"it's up to you to decide whether to admire these people's dedication to their cause or be [[repelled]] by their dogmatism , manipulativeness and narrow , fearful view of american life .","it's up to you to decide whether to admire these people's dedication to their cause or be [[repulse]] by their dogmatism , manipulativeness and narrow , fearful view of american life .",0.46879059076309204,0.5,1,0,1,26,"Successful"
"mostly , [goldbacher] just [[lets]] her [[complicated]] [[characters]] be unruly , confusing and , through it all , human .","mostly , [goldbacher] just [[permitted]] her [[convoluted]] [[featuring]] be unruly , confusing and , through it all , human .",0.04208773374557495,0.13296425342559814,1,1,1,53,"Failed"
". . . [[quite]] [[good]] at providing some good old fashioned spooks .",". . . [[adequately]] [[ok]] at providing some good old fashioned spooks .",0.04742586612701416,0.2018132209777832,1,1,1,58,"Failed"
"at its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .","at its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .",0.5926665663719177,0.5926665663719177,0,0,1,1,"Skipped"
"scherfig's light-hearted profile of emotional desperation is achingly [[honest]] and [[delightfully]] cheeky .","scherfig's light-hearted profile of emotional desperation is achingly [[franco]] and [[staggeringly]] cheeky .",0.006692826747894287,0.05340331792831421,1,1,1,63,"Failed"
"a journey [[spanning]] nearly three [[decades]] of bittersweet [[camaraderie]] and history , in which we [[feel]] that we truly know what makes holly and marina tick , and our hearts go out to them as both continue to [[negotiate]] their [[imperfect]] , love-hate [[relationship]] .","a journey [[extend]] nearly three [[years]] of bittersweet [[companionship]] and history , in which we [[sentiment]] that we truly know what makes holly and marina tick , and our hearts go out to them as both continue to [[bargained]] their [[misguided]] , love-hate [[coitus]] .",0.008577525615692139,0.16451644897460938,1,1,1,128,"Failed"
