"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"they 're easy to [[use]]","they 're easy to [[usage]]",0.0097084641456604,0.02931225299835205,1,1,1,13,"Failed"
"playlists can be generated on the fly ( which is a bit clunky but [[still]] a really [[nice]] bonus ) or by using the [[software]] , and there are a [[bevy]] of eq [[options]]","playlists can be generated on the fly ( which is a bit clunky but [[however]] a really [[handsome]] bonus ) or by using the [[softwarе]] , and there are a [[scantily]] of eq [[alternatives]]",0.010986924171447754,0.06754672527313232,1,1,1,121,"Failed"
"[[simply]] , the canon g3 is the [[best]] digital camera out there [[today]] at this price point","[[simрly]] , the canon g3 is the [[bet]] digital camera out there [[yesterday]] at this price point",0.0031726956367492676,0.022977352142333984,1,1,1,48,"Failed"
"multimedia [[functions]] are [[enhanced]] by multi slide mms messages and a gallery for organizing [[digital]] content captured or downloaded with the [[phone]]","multimedia [[functiоns]] are [[enhanϲed]] by multi slide mms messages and a gallery for organizing [[dgiital]] content captured or downloaded with the [[pհone]]",0.012431681156158447,0.04208773374557495,1,1,1,141,"Failed"
"[[oh]] , and another is the cool [[halo]] light that surrounds the touch [[pad]] , and light 's up when you touch the [[screen]] , and how the [[light]] glows when the zen is connected to the [[computer]]","[[uhh]] , and another is the cool [[cloud]] light that surrounds the touch [[keyboards]] , and light 's up when you touch the [[strainer]] , and how the [[lumiere]] glows when the zen is connected to the [[cоmputer]]",0.0019267797470092773,0.02931225299835205,1,1,1,84,"Failed"
"i 'd say that this [[camera]] is [[perfect]]","i 'd say that this [[chamber]] is [[perfct]]",0.006692826747894287,0.02595740556716919,1,1,1,32,"Failed"
"this is the [[best]] phone i have [[seen]]","this is the [[Ьest]] phone i have [[sen]]",0.006692826747894287,0.037326931953430176,1,1,1,26,"Failed"
"this one has a [[good]] looking","this one has a [[alright]] looking",0.02033233642578125,0.07585817575454712,1,1,1,14,"Failed"
"they made the other [[end]] of the [[camera]] flat so you can put the [[camera]] [[upright]] on a [[flat]] surface if you don 't like to take the usual horizontal pictures [[using]] the self timer","they made the other [[ending]] of the [[camerɑ]] flat so you can put the [[camcorder]] [[riser]] on a [[flɑt]] surface if you don 't like to take the usual horizontal pictures [[use]] the self timer",0.012431681156158447,0.07585817575454712,1,1,1,113,"Failed"
"don 't [[care]] about [[sunlight]] it 's tft","don 't [[empathetic]] about [[sunny]] it 's tft",0.03308594226837158,0.2689414620399475,1,1,1,35,"Failed"
"other than that , i [[love]] this [[camera]]","other than that , i [[ⅼove]] this [[chambers]]",0.005910992622375488,0.02595740556716919,1,1,1,28,"Failed"
"the macro mode is [[exceptional]] , the pictures are very clear and you can take the [[pictures]] with the lens unbelievably [[close]] the [[subject]]","the macro mode is [[exceptiоnal]] , the pictures are very clear and you can take the [[pictureѕ]] with the lens unbelievably [[colse]] the [[theme]]",0.004609584808349609,0.037326931953430176,1,1,1,94,"Failed"
"i do not need to [[repeat]] what 's [[great]] about this phone","i do not need to [[rehearse]] what 's [[greɑt]] about this phone",0.010986924171447754,0.03308594226837158,1,1,1,30,"Failed"
"the [[screen]] is very easy to read and the blue light is bright [[enough]] to [[read]] at night , but [[dim]] enough so it does n 't blind you when you stare too [[long]]","the [[strainer]] is very easy to read and the blue light is bright [[sufficient]] to [[readout]] at night , but [[gloomy]] enough so it does n 't blind you when you stare too [[loոg]]",0.004070103168487549,0.02595740556716919,1,1,1,114,"Failed"
"plusses are the easy to [[remove]] battery and the terrific [[sound]] [[produced]] by the nomad","plusses are the easy to [[remoѵe]] battery and the terrific [[sonar]] [[generated]] by the nomad",0.022977352142333984,0.06008666753768921,1,1,1,75,"Failed"
"the camera was a [[marvel]]","the camera was a [[ｍarvel]]",0.012431681156158447,0.2450850009918213,1,1,1,17,"Failed"
"the program is [[called]] [[nomad]] and works great for me and seems to cover all the [[features]] the included windows [[software]] does","the program is [[drew]] [[nоmad]] and works great for me and seems to cover all the [[featurеs]] the included windows [[antivirus]] does",0.0179862380027771,0.06754672527313232,1,1,1,142,"Failed"
"these tasks are faster and [[easier]] than in [[prior]] versions , and i found the menu to be much more [[navigable]]","these tasks are faster and [[easіer]] than in [[previously]] versions , and i found the menu to be much more [[navigaЬle]]",0.012431681156158447,0.037326931953430176,1,1,1,47,"Failed"
