"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"they 're easy to [[use]]","they 're easy to [[uѕe]]",0.10965287685394287,0.3876557946205139,1,1,1,13,"Failed"
"playlists can be generated on the [[fly]] ( which is a bit clunky but still a really [[nice]] [[bonus]] ) or by using the software , and there are a [[bevy]] of eq [[options]]","playlists can be generated on the [[stealing]] ( which is a bit clunky but still a really [[pleasant]] [[Ьonus]] ) or by using the software , and there are a [[scantily]] of eq [[optioոs]]",0.06807917356491089,0.47551339864730835,1,1,1,72,"Failed"
"[[simply]] , the canon g3 is the [[best]] digital camera out there today at this [[price]] point","[[simpⅼy]] , the canon g3 is the [[Ьest]] digital camera out there today at this [[costs]] point",0.06807923316955566,0.429720938205719,1,1,1,46,"Failed"
"multimedia functions are [[enhanced]] by multi slide mms messages and a gallery for organizing [[digital]] [[content]] captured or downloaded with the [[phone]]","multimedia functions are [[еnhanced]] by multi slide mms messages and a gallery for organizing [[numeric]] [[contented]] captured or downloaded with the [[phoոe]]",0.19226312637329102,0.3960503339767456,1,1,1,70,"Failed"
"[[oh]] , and [[another]] is the [[cool]] halo light that surrounds the touch pad , and light 's up when you touch the screen , and how the light [[glows]] when the zen is [[connected]] to the [[computer]]","[[oհ]] , and [[latter]] is the [[refrigerate]] halo light that surrounds the touch pad , and light 's up when you touch the screen , and how the light [[gⅼows]] when the zen is [[connec𝚝ed]] to the [[computеr]]",0.03794068098068237,0.4352823495864868,1,1,1,92,"Failed"
"i 'd [[say]] that this camera is [[perfect]]","i 'd [[told]] that this camera is [[faultless]]",0.04806935787200928,0.27891606092453003,1,1,1,28,"Failed"
"this is the [[best]] phone i have [[seen]]","this is the [[Ьest]] phone i have [[ѕeen]]",0.060686469078063965,0.5198799967765808,1,0,1,26,"Successful"
"this one has a [[good]] looking","this one has a [[alright]] looking",0.1046915054321289,0.3256780505180359,1,1,1,14,"Failed"
"they [[made]] the other end of the camera flat so you can put the camera upright on a flat [[surface]] if you don 't like to take the usual horizontal pictures using the self [[timer]]","they [[mɑde]] the other end of the camera flat so you can put the camera upright on a flat [[sսrface]] if you don 't like to take the usual horizontal pictures using the self [[timeⲅ]]",0.17816007137298584,0.5020301342010498,1,0,1,55,"Successful"
"don 't care about sunlight it 's [[tft]]","don 't care about sunlight it 's [[tf𝚝]]",0.4556071162223816,0.7065657377243042,1,0,1,9,"Successful"
"other than that , i [[love]] this [[camera]]","other than that , i [[ⅼove]] this [[came]] [[ra]]",0.06068652868270874,0.39534586668014526,1,1,1,28,"Failed"
"the [[macro]] mode is [[exceptional]] , the pictures are very clear and you can take the pictures with the lens unbelievably [[close]] the [[subject]]","the [[micro]] mode is [[exceptionaⅼ]] , the pictures are very clear and you can take the pictures with the lens unbelievably [[shutting]] the [[ѕubject]]",0.04272264242172241,0.3457300066947937,1,1,1,63,"Failed"
"i do not need to [[repeat]] what 's great about this [[phone]]","i do not need to [[ⲅepeat]] what 's great about this [[pհone]]",0.10637140274047852,0.43536055088043213,1,1,1,31,"Failed"
"the screen is very easy to [[read]] and the [[blue]] light is bright enough to read at [[night]] , but dim enough so it does n 't [[blind]] you when you stare too [[long]]","the screen is very easy to [[maltese]] and the [[blսe]] light is bright enough to read at [[nigh𝚝]] , but dim enough so it does n 't [[indiscriminate]] you when you stare too [[ⅼong]]",0.08546167612075806,0.45665502548217773,1,1,1,71,"Failed"
"[[plusses]] are the easy to remove battery and the [[terrific]] sound produced by the [[nomad]]","[[pⅼusses]] are the easy to remove battery and the [[terri𝚏ic]] sound produced by the [[noｍad]]",0.04272264242172241,0.8218398690223694,1,0,1,45,"Successful"
"the camera was a [[marvel]]","the camera was a [[ｍarvel]]",0.11843770742416382,0.6740690469741821,1,0,1,17,"Successful"
"the [[program]] is called nomad and works [[great]] for me and [[seems]] to cover all the [[features]] the included windows software does","the [[programme]] is called nomad and works [[gⲅeat]] for me and [[seemѕ]] to cover all the [[hallmarks]] the included windows software does",0.054037392139434814,0.3287086486816406,1,1,1,64,"Failed"
