"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it 's a [[charming]] and often [[affecting]] journey . ","it 's a [[dangerous]] and often [[concerning]] journey . ",0.05340331792831421,0.7549149990081787,1,0,1,90,"Successful"
"unflinchingly [[bleak]] and desperate ","unflinchingly [[beautiful]] and desperate ",0.2018132209777832,0.5,0,0,0,46,"Failed"
"allows us to [[hope]] that nolan is poised to embark a major career as a commercial yet [[inventive]] filmmaker . ","allows us to [[doubt]] that nolan is poised to embark a major career as a commercial yet [[inventexperienced]] filmmaker . ",0.04208773374557495,0.5,1,0,1,100,"Successful"
"the acting , costumes , music , cinematography and sound are all [[astounding]] [[given]] the production 's austere locales . ","the acting , costumes , music , cinematography and sound are all [[atouadequate]] [[yet]] the production 's austere locales . ",0.04742586612701416,0.6224592924118042,1,0,1,98,"Successful"
"it 's slow -- very , very [[slow]] . ","it 's slow -- very , very [[fast]] . ",0.11920297145843506,0.5312093496322632,0,1,0,45,"Successful"
"although laced with [[humor]] and a few fanciful touches , the film is a [[refreshingly]] serious look at young women . ","although laced with [[charm]] and a few fanciful touches , the film is a [[refreshingvery]] serious look at young women . ",0.14804714918136597,0.377540647983551,1,1,1,100,"Failed"
"a sometimes [[tedious]] film . ","a sometimes [[long]]) film . ",0.10669058561325073,0.5312093496322632,0,1,0,51,"Successful"
"or doing last year 's [[taxes]] with your ex-wife . ","or doing last year 's [[questions]] with your ex-wife . ",0.34864509105682373,0.5312093496322632,0,1,0,47,"Successful"
"you do [[n't]] have to know about [[music]] to appreciate the film 's easygoing blend of comedy and romance . ","you do [[n'style]] have to know about [[sound]] to appreciate the film 's easygoing blend of comedy and romance . ",0.13296425342559814,0.29421496391296387,1,1,1,100,"Failed"
"in exactly 89 minutes , most of which [[passed]] as slowly as if i 'd been sitting naked on an [[igloo]] , formula 51 sank from quirky to jerky to utter turkey . ","in exactly 89 minutes , most of which [[flowed]] as slowly as if i 'd been sitting naked on an [[iglau]] , formula 51 sank from quirky to jerky to utter turkey . ",0.04742586612701416,0.2227001190185547,0,0,0,100,"Failed"
"the mesmerizing performances of the leads keep the film grounded and keep the [[audience]] [[riveted]] . ","the mesmerizing performances of the leads keep the film grounded and keep the [[presentation]] [[swartset]] . ",0.022977352142333984,0.18242555856704712,1,1,1,100,"Failed"
"it takes a strange kind of [[laziness]] to waste the talents of robert [[forster]] , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","it takes a strange kind of '[[zinewill]] to waste the talents of robert [[an]] , anne meara , eugene levy , and reginald veljohnson all in the same movie . ",0.08509904146194458,0.5312093496322632,0,1,0,100,"Successful"
"... the film [[suffers]] from a lack of [[humor]] ( something needed to balance out the violence ) ... ","... the film [[does]] from a lack of [[length]] ( something needed to balance out the violence ) ... ",0.09534949064254761,0.5312093496322632,0,1,0,94,"Successful"
"we [[root]] for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ","we [[love]] for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ",0.4073333740234375,0.5312093496322632,1,0,1,51,"Successful"
"even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[lacks]] both thrills and humor . ","even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[doesn]] both thrills and humor . ",0.07585817575454712,0.6513548493385315,0,1,0,59,"Successful"
"a gorgeous , high-spirited musical from india that [[exquisitely]] blends music , [[dance]] , song , and high drama . ","a gorgeous , high-spirited musical from india that [[exquisitewas]] blends music , [[legal]] , song , and high drama . ",0.022977352142333984,0.10669058561325073,1,1,1,100,"Failed"
"the emotions are raw and will [[strike]] a nerve with anyone who 's ever had [[family]] trauma . ","the emotions are raw and will [[be]] a nerve with anyone who 's ever had [[child]] trauma . ",0.09534949064254761,0.4073333740234375,1,1,1,100,"Failed"
"audrey tatou has a knack for [[picking]] roles that magnify her outrageous [[charm]] , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie . ","audrey tatou has a knack for [[at]] roles that magnify her outrageous [[celebrity]] , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie . ",0.037326931953430176,0.11920297145843506,1,1,1,100,"Failed"
"... the [[movie]] is just a plain old monster . ","... the [[movies]] is just a plain old monster . ",0.14804714918136597,0.5621764659881592,0,1,0,51,"Successful"
"in its best moments , resembles a [[bad]] high school production of [[grease]] , without benefit of song . ","in its best moments , resembles a [[classic]] high school production of [[down]] , without benefit of song . ",0.037326931953430176,0.5312093496322632,0,1,0,99,"Successful"
"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an [[uneven]] tone that you never know when humor ends and tragedy begins . ","pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an [[a]] tone that you never know when humor ends and tragedy begins . ",0.32082128524780273,0.6513548493385315,0,1,0,59,"Successful"
"the iditarod [[lasts]] for days - this just felt like it did . ","the iditarod [[feels]] for days - this just felt like it did . ",0.2018132209777832,0.7310585975646973,0,1,0,42,"Successful"
"holden caulfield did it [[better]] . ","holden caulfield did it [[best]] . ",0.16451644897460938,0.7549149990081787,0,1,0,50,"Successful"
