"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"how [[far]] is it from denver to [[aspen]] ?","how [[eminently]] is it from denver to [[tremble]] ?",0.15290826559066772,0.9428510665893555,5,2,5,26,"Successful"
"what [[county]] is modesto , california in ?","what [[townships]] is modesto , california in ?",0.0316731333732605,0.12692248821258545,4,4,4,20,"Failed"
"who was [[galileo]] ?","who was [[galilee]] ?",0.04461890459060669,0.19159573316574097,3,3,3,5,"Failed"
"what is an [[atom]] ?","what is an [[protons]] ?",0.48348701000213623,0.7915502786636353,2,0,2,7,"Successful"
"when did hawaii become a [[state]] ?","when did hawaii become a [[estado]] ?",0.022661685943603516,0.04601985216140747,5,5,5,14,"Failed"
"how [[tall]] is the sears building ?","how [[jacob]] is the sears building ?",0.2524481415748596,0.9414592385292053,5,1,5,11,"Successful"
"george bush purchased a small interest in which baseball team ?","george bush purchased a small interest in which baseball team ?",0.7374386787414551,0.7374386787414551,1,1,3,1,"Skipped"
"what is australia 's national [[flower]] ?","what is australia 's national [[flourish]] ?",0.4229223132133484,0.7302641868591309,1,0,1,38,"Successful"
"why does the [[moon]] turn orange ?","why does the [[moun]] turn orange ?",0.09592980146408081,0.19515204429626465,2,2,2,15,"Failed"
"what is [[autism]] ?","what is [[asperger]] ?",0.22822922468185425,0.4417499303817749,2,2,2,4,"Failed"
"what [[city]] had a world [[fair]] in 1900 ?","what [[townships]] had a world [[equity]] in 1900 ?",0.012000560760498047,0.5622764229774475,4,4,4,37,"Failed"
"what person 's head is on a dime ?","what person 's head is on a dime ?",0.8221001625061035,0.8221001625061035,1,1,3,1,"Skipped"
"what is the average [[weight]] of a yellow [[labrador]] ?","what is the average [[clout]] of a yellow [[bichon]] ?",0.08639341592788696,0.5966364145278931,5,5,5,37,"Failed"
"who was the first [[man]] to fly across the [[pacific]] ocean ?","who was the first [[dawg]] to fly across the [[calm]] ocean ?",0.019044339656829834,0.2583853006362915,3,3,3,64,"Failed"
"when did idaho become a [[state]] ?","when did idaho become a [[estado]] ?",0.01955348253250122,0.05080604553222656,5,5,5,14,"Failed"
"what is the [[life]] expectancy for [[crickets]] ?","what is the [[subsistence]] expectancy for [[roaches]] ?",0.03818255662918091,0.4703561067581177,5,5,5,24,"Failed"
"what metal has the highest melting point ?","what metal has the highest melting point ?",0.8184338808059692,0.8184338808059692,5,5,1,1,"Skipped"
"who [[developed]] the vaccination against polio ?","who [[readies]] the vaccination against polio ?",0.01882302761077881,0.1076769232749939,3,3,3,48,"Failed"
"what is [[epilepsy]] ?","what is [[seizures]] ?",0.18584996461868286,0.22723472118377686,2,2,2,5,"Failed"
"what [[year]] did the titanic sink ?","what [[sunni]] did the titanic sink ?",0.012423992156982422,0.9967758655548096,5,1,5,14,"Successful"
"who was the first american to [[walk]] in [[space]] ?","who was the first american to [[stroll]] in [[aerospace]] ?",0.0148811936378479,0.037168920040130615,3,3,3,21,"Failed"
"what is a biosphere ?","what is a biosphere ?",0.19733953475952148,0.19733953475952148,2,2,2,4,"Failed"
"what [[river]] in the us is known as the big [[muddy]] ?","what [[revere]] in the us is known as the big [[ooze]] ?",0.13408613204956055,0.9496684670448303,4,2,4,30,"Successful"
"what is bipolar [[disorder]] ?","what is bipolar [[mayhem]] ?",0.1377161145210266,0.37292754650115967,2,2,2,53,"Failed"
"what is [[cholesterol]] ?","what is [[insulin]] ?",0.48881322145462036,0.719820499420166,2,0,2,6,"Successful"
"who [[developed]] the macintosh computer ?","who [[prepare]] the macintosh computer ?",0.029747724533081055,0.20570939779281616,3,3,3,44,"Failed"
"what is caffeine ?","what is caffeine ?",0.7362635135650635,0.7362635135650635,0,0,2,1,"Skipped"
"what imaginary [[line]] is halfway between the north and south poles ?","what imaginary [[harmony]] is halfway between the north and south poles ?",0.5191555619239807,0.9187081456184387,4,1,4,13,"Successful"
"where is john wayne [[airport]] ?","where is john wayne [[airports]] ?",0.0024283528327941895,0.00482863187789917,4,4,4,9,"Failed"
"what hemisphere is the [[philippines]] in ?","what hemisphere is the [[fei]] in ?",0.18229520320892334,0.7109039425849915,4,2,4,8,"Successful"
"what is the [[average]] speed of the horses at the kentucky [[derby]] ?","what is the [[sprawl]] speed of the horses at the kentucky [[chester]] ?",0.05742025375366211,0.3046010136604309,5,5,5,19,"Failed"
"where are the rocky [[mountains]] ?","where are the rocky [[hillsides]] ?",0.009129583835601807,0.051883578300476074,4,4,4,16,"Failed"
"what are [[invertebrates]] ?","what are [[fishes]] ?",0.3013498783111572,0.6611554622650146,2,1,2,8,"Successful"
"what is the [[temperature]] at the center of the earth ?","what is the [[wen]] at the center of the earth ?",0.06627142429351807,0.9950153231620789,5,1,5,15,"Successful"
"when [[did]] john f. kennedy get elected as [[president]] ?","when [[would]] john f. kennedy get elected as [[wheelchairs]] ?",0.011547625064849854,0.6429247260093689,5,5,5,48,"Failed"
"how [[old]] was elvis presley when he [[died]] ?","how [[obsolete]] was elvis presley when he [[murders]] ?",0.012104272842407227,0.8872002363204956,5,1,5,50,"Successful"
"where is the orinoco [[river]] ?","where is the orinoco [[tributaries]] ?",0.004521667957305908,0.023197948932647705,4,4,4,14,"Failed"
"how [[far]] is the service line from the net in tennis ?","how [[eminently]] is the service line from the net in tennis ?",0.20139282941818237,0.9269158840179443,5,2,5,22,"Successful"
"how [[much]] fiber should you have per [[day]] ?","how [[severely]] fiber should you have per [[diaz]] ?",0.12683725357055664,0.5977088212966919,5,5,5,30,"Failed"
"how [[many]] great lakes are there ?","how [[differing]] great lakes are there ?",0.0492093563079834,0.2868133783340454,5,5,5,24,"Failed"
"[[material]] called linen is made from what [[plant]] ?","[[papers]] called linen is made from what [[facilities]] ?",0.18496102094650269,0.4972326159477234,1,1,1,37,"Failed"
"what is teflon ?","what is teflon ?",0.7666076421737671,0.7666076421737671,0,0,2,1,"Skipped"
"what is amitriptyline ?","what is amitriptyline ?",0.7376722097396851,0.7376722097396851,0,0,2,1,"Skipped"
"what is a shaman ?","what is a shaman ?",0.5602166652679443,0.5602166652679443,1,1,2,1,"Skipped"
"what is the proper [[name]] for a female [[walrus]] ?","what is the proper [[designated]] for a female [[evangelist]] ?",0.17038166522979736,0.8451433181762695,1,0,1,38,"Successful"
"what is a [[group]] of [[turkeys]] called ?","what is a [[pooling]] of [[ankara]] called ?",0.1831778883934021,0.7536494135856628,1,2,1,29,"Successful"
"how [[long]] did rip van winkle [[sleep]] ?","how [[longer]] did rip van winkle [[dodo]] ?",0.053709566593170166,0.21582788228988647,5,5,5,22,"Failed"
"what are triglycerides ?","what are triglycerides ?",0.3041374087333679,0.3041374087333679,2,2,2,2,"Failed"
"how many liters in a [[gallon]] ?","how many liters in a [[litres]] ?",0.10459297895431519,0.5255632400512695,5,5,5,14,"Failed"
"what is the name of the chocolate company in san francisco ?","what is the name of the chocolate company in san francisco ?",0.9862166047096252,0.9862166047096252,1,1,3,1,"Skipped"
"what are amphibians ?","what are amphibians ?",0.5462824702262878,0.5462824702262878,1,1,2,1,"Skipped"
"who [[discovered]] x-rays ?","who [[detects]] x-rays ?",0.10820716619491577,0.7832527756690979,3,1,3,40,"Successful"
"which comedian 's signature line is `` can we talk '' ?","which comedian 's signature line is `` can we talk '' ?",0.6569923758506775,0.6569923758506775,1,1,3,1,"Skipped"
"what is fibromyalgia ?","what is fibromyalgia ?",0.14301753044128418,0.14301753044128418,2,2,2,2,"Failed"
"what is [[done]] with worn or outdated [[flags]] ?","what is [[played]] with worn or outdated [[branded]] ?",0.1995161771774292,0.6858603358268738,2,1,2,45,"Successful"
"what does cc in engines mean ?","what does cc in engines mean ?",0.9352858066558838,0.9352858066558838,0,0,2,1,"Skipped"
"when did elvis presley [[die]] ?","when did elvis presley [[murdering]] ?",0.009506046772003174,0.07137709856033325,5,5,5,43,"Failed"
"what is the [[capital]] of yugoslavia ?","what is the [[capitalization]] of yugoslavia ?",0.02002584934234619,0.9994815587997437,4,0,4,15,"Successful"
"where is [[milan]] ?","where is [[nancy]] ?",0.004268825054168701,0.08014404773712158,4,4,4,12,"Failed"
"what is the speed [[hummingbirds]] fly ?","what is the speed [[hummingbird]] fly ?",0.14880627393722534,0.3950766921043396,5,5,5,7,"Failed"
"what is the oldest [[city]] in the united [[states]] ?","what is the oldest [[linn]] in the united [[nationals]] ?",0.07464855909347534,0.8983206152915955,4,0,4,40,"Successful"
"what was w.c. fields ' real name ?","what was w.c. fields ' real name ?",0.6202844381332397,0.6202844381332397,1,1,3,1,"Skipped"
"what [[river]] flows between fargo , north dakota and moorhead , [[minnesota]] ?","what [[revere]] flows between fargo , north dakota and moorhead , [[minneapolis]] ?",0.030676722526550293,0.12320655584335327,4,4,4,23,"Failed"
"what do [[bats]] eat ?","what do [[batting]] eat ?",0.456156849861145,0.5448755621910095,1,1,1,9,"Failed"
"what [[state]] did the battle of bighorn take place in ?","what [[governmental]] did the battle of bighorn take place in ?",0.02172631025314331,0.6701886653900146,4,1,4,17,"Successful"
"who was abraham lincoln ?","who was abraham lincoln ?",0.030963122844696045,0.030963122844696045,3,3,3,7,"Failed"
