"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence]]]]: how far is it from denver to aspen ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: [[expression]]<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: [[entity]]<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[description]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[person]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[location]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: [[number]]","[[[[Sentence]]]]: how far is it from denver to aspen ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: [[entity]]<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: [[expression]]<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[number]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[location]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[person]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: [[description]]",0.7292609214782715,0.8218072056770325,5,3,5,23,"Successful"
"[[[[Sentence]]]]: what county is modesto , california in ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: expression<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: entity<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[description]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[person]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[location]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: [[number]]","[[[[Sentence]]]]: what county is modesto , california in ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: expression<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: entity<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[number]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[location]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[person]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: [[description]]",0.7598662376403809,0.8343167304992676,4,3,4,22,"Successful"
"[[[[Sentence]]]]: who was galileo ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: [[expression]]<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: [[entity]]<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[description]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[person]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[location]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: [[number]]","[[[[Sentence]]]]: who was galileo ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: [[description]]<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: [[number]]<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[expression]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[location]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[person]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: [[entity]]",0.7449678182601929,0.7863781452178955,3,3,3,23,"Failed"
"[[[[Sentence]]]]: what is an atom ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: [[expression]]<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: entity<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[description]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: person<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: location<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: number","[[[[Sentence]]]]: what is an atom ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: [[description]]<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: entity<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[expression]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: person<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: location<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: number",0.7712783813476562,0.8031365871429443,2,1,2,16,"Successful"
"[[[[Sentence]]]]: when did hawaii become a state ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: expression<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: [[entity]]<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: description<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[person]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[location]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: [[number]]","[[[[Sentence]]]]: when did hawaii become a state ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: expression<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: [[location]]<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: description<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[number]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[entity]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: [[person]]",0.7456557750701904,0.8141623735427856,5,4,5,22,"Successful"
"[[[[Sentence]]]]: how tall is the sears building ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: [[expression]]<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: [[entity]]<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[description]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[person]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[location]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: [[number]]","[[[[Sentence]]]]: how tall is the sears building ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: [[entity]]<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: [[expression]]<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[number]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[location]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[person]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: [[description]]",0.718539834022522,0.8212224245071411,5,3,5,23,"Successful"
"[[[[Sentence]]]]: george bush purchased a small interest in which baseball team ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: expression<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: entity<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: description<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: person<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: location<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: number","[[[[Sentence]]]]: george bush purchased a small interest in which baseball team ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: expression<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: entity<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: description<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: person<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: location<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: number",0.8234583735466003,0.8234583735466003,1,1,3,1,"Skipped"
"[[[[Sentence]]]]: what is australia 's national flower ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: expression<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: entity<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[description]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[person]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[location]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: [[number]]","[[[[Sentence]]]]: what is australia 's national flower ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: expression<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: entity<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[number]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[location]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[person]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: [[description]]",0.7694605588912964,0.8397019505500793,1,3,1,22,"Successful"
"[[[[Sentence]]]]: why does the moon turn orange ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: [[expression]]<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: entity<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[description]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: person<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: location<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: number","[[[[Sentence]]]]: why does the moon turn orange ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: [[description]]<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: entity<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[expression]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: person<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: location<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: number",0.7438814640045166,0.8225538730621338,2,0,2,16,"Successful"
"[[[[Sentence]]]]: what is autism ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: [[expression]]<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: entity<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[description]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[person]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[location]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: number","[[[[Sentence]]]]: what is autism ?<SPLIT>[[[[Example_0]]]]: what is hdlc ?<SPLIT>[[[[Label_0]]]]: [[description]]<SPLIT>[[[[Example_1]]]]: what disease did august von wassermann develop a specific test for in 196 ?<SPLIT>[[[[Label_1]]]]: entity<SPLIT>[[[[Example_2]]]]: what does tiffany mean ?<SPLIT>[[[[Label_2]]]]: [[expression]]<SPLIT>[[[[Example_3]]]]: what 's the middle name of movie producer joseph e. levine ?<SPLIT>[[[[Label_3]]]]: [[location]]<SPLIT>[[[[Example_4]]]]: on what river is rome built ?<SPLIT>[[[[Label_4]]]]: [[person]]<SPLIT>[[[[Example_5]]]]: what is martin luther king jr. 's real birthday ?<SPLIT>[[[[Label_5]]]]: number",0.7613042593002319,0.8147213459014893,2,1,2,22,"Successful"
