"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it 's a [[charming]] and often affecting [[journey]] . ","it 's a [[long]] and often affecting [[travel]] . ",0.07627958059310913,0.21515315771102905,1,1,1,39,"Failed"
"unflinchingly bleak and desperate ","unflinchingly bleak and desperate ",0.6979674100875854,0.6979674100875854,1,1,0,1,"Skipped"
"allows [[us]] to [[hope]] that nolan is poised to embark a major career as a commercial yet inventive filmmaker . ","allows [[them]] to [[pretend]] that nolan is poised to embark a major career as a commercial yet inventive filmmaker . ",0.10637140274047852,0.6249674558639526,1,0,1,102,"Successful"
"the [[acting]] , costumes , music , cinematography and sound are all [[astounding]] given the production 's austere [[locales]] . ","the [[only]] , costumes , music , cinematography and sound are all [[atouadequate]] given the production 's austere [[locationess]] . ",0.07627958059310913,0.4789160490036011,1,1,1,153,"Failed"
"it 's slow -- very , very [[slow]] . ","it 's slow -- very , very [[fast]] . ",0.21515315771102905,0.5750324726104736,0,1,0,29,"Successful"
"although laced with [[humor]] and a few [[fanciful]] touches , the film is a [[refreshingly]] serious look at young women . ","although laced with [[wit]] and a few [[fanconspiracy]] touches , the film is a [[refreshing]]"" serious look at young women . ",0.17816007137298584,0.23537194728851318,1,1,1,145,"Failed"
"a sometimes [[tedious]] film . ","a sometimes [[long]]) film . ",0.17816007137298584,0.6741332411766052,0,1,0,21,"Successful"
"or doing last [[year]] 's taxes with your ex-wife . ","or doing last [[town]] 's taxes with your ex-wife . ",0.3750324845314026,0.5750324726104736,0,1,0,50,"Successful"
"you do [[n't]] have to [[know]] about music to appreciate the film 's easygoing blend of comedy and [[romance]] . ","you do [[n']]$ have to [[care]] about music to appreciate the film 's easygoing blend of comedy and [[con]] . ",0.1316131353378296,0.3020325303077698,1,1,1,144,"Failed"
"in [[exactly]] 89 [[minutes]] , most of which passed as [[slowly]] as if i 'd been sitting naked on an igloo , [[formula]] 51 [[sank]] from quirky to jerky to utter turkey . ","in [[1]] 89 [[and]] , most of which passed as [[carefully]] as if i 'd been sitting naked on an igloo , [[4]] 51 [[scale]] from quirky to jerky to utter turkey . ",0.14594042301177979,0.4497411847114563,0,0,0,220,"Failed"
"the mesmerizing performances of the leads keep the film [[grounded]] and keep the [[audience]] [[riveted]] . ","the mesmerizing performances of the leads keep the film [[down]] and keep the [[public]] [[swartoff]] . ",0.054037392139434814,0.3020325303077698,1,1,1,115,"Failed"
"it [[takes]] a strange kind of laziness to [[waste]] the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","it [[in]] a strange kind of laziness to [[put]] the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ",0.1614505648612976,0.7210838794708252,0,1,0,106,"Successful"
"... the film suffers from a lack of [[humor]] ( [[something]] needed to balance out the violence ) ... ","... the film suffers from a lack of [[length]] ( [[so]] needed to balance out the violence ) ... ",0.27891606092453003,0.6741332411766052,0,1,0,63,"Successful"
"we [[root]] for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ","we [[love]] for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ",0.4249674677848816,0.6497411727905273,1,0,1,51,"Successful"
"even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[lacks]] both thrills and humor . ","even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[doesn]] both thrills and humor . ",0.14594042301177979,0.743342936038971,0,1,0,59,"Successful"
"a [[gorgeous]] , [[high-spirited]] musical from [[india]] that exquisitely blends music , dance , song , and high drama . ","a [[ballet]] , [[high--]] musical from [[america]] that exquisitely blends music , dance , song , and high drama . ",0.054037392139434814,0.1614505648612976,1,1,1,143,"Failed"
"the [[emotions]] are raw and will [[strike]] a nerve with anyone who 's ever had family trauma . ","the [[screams]] are raw and will [[be]] a nerve with anyone who 's ever had family trauma . ",0.11843770742416382,0.3020325303077698,1,1,1,64,"Failed"
