"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"lovingly photographed in the manner of a golden book sprung to life , stuart little 2 [[manages]] sweetness largely [[without]] [[stickiness]] .","lovingly photographed in the manner of a golden book sprung to life , stuart little 2 [[manageѕ]] sweetness largely [[unless]] [[stіckiness]] .",0.004070103168487549,0.377540647983551,1,1,1,58,"Failed"
"consistently clever and [[suspenseful]] .","consistently clever and [[thrillers]] .",0.0031726956367492676,0.012431681156158447,1,1,1,23,"Failed"
"it's like a "" big chill "" reunion of the baader-meinhof gang , only these guys are more harmless pranksters than political activists .","it's like a "" big chill "" reunion of the baader-meinhof gang , only these guys are more harmless pranksters than political activists .",0.5926665663719177,0.5926665663719177,0,0,1,1,"Skipped"
"the [[story]] [[gives]] ample opportunity for large-scale action and suspense , which director shekhar kapur supplies with [[tremendous]] skill .","the [[tales]] [[giѵes]] ample opportunity for large-scale action and suspense , which director shekhar kapur supplies with [[tⲅemendous]] skill .",0.004609584808349609,0.02033233642578125,1,1,1,56,"Failed"
"red dragon "" [[never]] cuts corners .","red dragon "" [[nos]] cuts corners .",0.037326931953430176,0.7549149990081787,1,0,1,18,"Successful"
"fresnadillo has [[something]] serious to say about the ways in which extravagant [[chance]] can distort our perspective and throw us off the path of good sense .","fresnadillo has [[nada]] serious to say about the ways in which extravagant [[chancе]] can distort our perspective and throw us off the path of good sense .",0.022977352142333984,0.6791787147521973,1,0,1,44,"Successful"
"throws in enough clever and [[unexpected]] twists to make the formula feel [[fresh]] .","throws in enough clever and [[unexpeϲted]] twists to make the formula feel [[dulce]] .",0.008577525615692139,0.10669058561325073,1,1,1,40,"Failed"
"[[weighty]] and ponderous but [[every]] bit as filling as the treat of the title .","[[onerous]] and ponderous but [[entire]] bit as filling as the treat of the title .",0.05340331792831421,0.8807970881462097,1,0,1,34,"Successful"
"a [[real]] [[audience-pleaser]] that will strike a chord with [[anyone]] who's ever [[waited]] in a doctor's office , emergency room , hospital bed or insurance company office .","a [[rael]] [[audience-pleaseⲅ]] that will strike a chord with [[somebody]] who's ever [[wai𝚝ed]] in a doctor's office , emergency room , hospital bed or insurance company office .",0.006692826747894287,0.2018132209777832,1,1,1,73,"Failed"
"generates an [[enormous]] feeling of [[empathy]] for its characters .","generates an [[enormoսs]] feeling of [[empa𝚝hy]] for its characters .",0.004609584808349609,0.037326931953430176,1,1,1,35,"Failed"
"exposing the ways we fool ourselves is one hour [[photo's]] [[real]] strength .","exposing the ways we fool ourselves is one hour [[pho𝚝o's]] [[actual]] strength .",0.02033233642578125,0.29421496391296387,1,1,1,29,"Failed"
"it's up to you to decide whether to [[admire]] these people's dedication to their cause or be [[repelled]] by their dogmatism , manipulativeness and narrow , fearful view of american life .","it's up to you to decide whether to [[see]] these people's dedication to their cause or be [[postponed]] by their dogmatism , manipulativeness and narrow , fearful view of american life .",0.2227001190185547,0.5621764659881592,1,0,1,43,"Successful"
"mostly , [goldbacher] just [[lets]] her complicated [[characters]] be unruly , confusing and , through it all , [[human]] .","mostly , [goldbacher] just [[les]] her complicated [[personages]] be unruly , confusing and , through it all , [[hman]] .",0.022977352142333984,0.5,1,0,1,62,"Successful"
". . . [[quite]] [[good]] at providing some good old fashioned spooks .",". . . [[qui𝚝e]] [[alright]] at providing some good old fashioned spooks .",0.03308594226837158,0.32082128524780273,1,1,1,30,"Failed"
"at its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .","at its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .",0.9525741338729858,0.9525741338729858,0,0,1,1,"Skipped"
"[[scherfig's]] light-hearted profile of emotional desperation is achingly [[honest]] and delightfully cheeky .","[[scheⲅfig's]] light-hearted profile of emotional desperation is achingly [[loyal]] and delightfully cheeky .",0.003593623638153076,0.022977352142333984,1,1,1,35,"Failed"
"a journey spanning nearly three decades of bittersweet [[camaraderie]] and history , in which we [[feel]] that we truly [[know]] what makes holly and [[marina]] [[tick]] , and our [[hearts]] go out to them as both continue to negotiate their [[imperfect]] , love-hate relationship .","a journey spanning nearly three decades of bittersweet [[cɑmaraderie]] and history , in which we [[reckon]] that we truly [[𝒌now]] what makes holly and [[mairna]] [[tcik]] , and our [[cardiology]] go out to them as both continue to negotiate their [[impeⲅfect]] , love-hate relationship .",0.005910992622375488,0.09534949064254761,1,1,1,115,"Failed"
