"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it 's a charming and [[often]] affecting [[journey]] . ","it 's a charming and [[not]] affecting [[country]] . ",0.001325070858001709,0.4073333740234375,1,1,1,99,"Failed"
"unflinchingly bleak and [[desperate]] ","unflinchingly bleak and [[up]] ",0.43782347440719604,0.7310585975646973,0,1,0,34,"Successful"
"allows [[us]] to hope that nolan is poised to embark a major career as a commercial [[yet]] inventive [[filmmaker]] . ","allows [[as]] to hope that nolan is poised to embark a major career as a commercial [[non]] inventive [[killer]] . ",0.010986924171447754,0.5,1,0,1,100,"Successful"
"the acting , costumes , music , cinematography and sound are all [[astounding]] given the production 's austere [[locales]] . ","the acting , costumes , music , cinematography and sound are all [[atoulacking]] given the production 's austere [[locationlocations]] . ",0.0031726956367492676,0.43782347440719604,1,1,1,100,"Failed"
"it 's slow -- very , very [[slow]] . ","it 's slow -- very , very [[fast]] . ",0.10669058561325073,0.6513548493385315,0,1,0,45,"Successful"
"although laced with humor and a few [[fanciful]] touches , the film is a [[refreshingly]] serious look at young women . ","although laced with humor and a few [[fansentimental]] touches , the film is a [[refreshinggenerally]] serious look at young women . ",0.01590639352798462,0.16451644897460938,1,1,1,100,"Failed"
"a sometimes [[tedious]] film . ","a sometimes [[longieg]] film . ",0.08509904146194458,0.6224592924118042,0,1,0,51,"Successful"
"or doing last year 's taxes with your ex-wife . ","or doing last year 's taxes with your ex-wife . ",0.6791787147521973,0.6791787147521973,1,1,0,1,"Skipped"
"you do n't have to [[know]] about music to [[appreciate]] the film 's easygoing blend of comedy and romance . ","you do n't have to [[feel]] about music to [[miss]] the film 's easygoing blend of comedy and romance . ",0.004609584808349609,0.5,1,0,1,100,"Successful"
"in exactly [[89]] minutes , most of which [[passed]] as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","in exactly [[as]] minutes , most of which [[became]] as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ",0.022977352142333984,0.2689414620399475,0,0,0,100,"Failed"
"the mesmerizing performances of the leads keep the film [[grounded]] and keep the audience [[riveted]] . ","the mesmerizing performances of the leads keep the film [[down]] and keep the audience [[swarton]] . ",0.0024725794792175293,0.13296425342559814,1,1,1,100,"Failed"
"it takes a strange kind of [[laziness]] to waste the [[talents]] of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","it takes a strange kind of '[[zinewill]] to waste the [[ideas]] of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ",0.02931225299835205,0.5312093496322632,0,1,0,100,"Successful"
"... the film [[suffers]] from a lack of [[humor]] ( something needed to balance out the violence ) ... ","... the film [[draws]] from a lack of [[violence]] ( something needed to balance out the violence ) ... ",0.10669058561325073,0.7057850360870361,0,1,0,97,"Successful"
"we [[root]] for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ","we [[want]] for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ",0.16451644897460938,0.5621764659881592,1,0,1,51,"Successful"
"even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[lacks]] both thrills and humor . ","even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[doesn]] both thrills and humor . ",0.03308594226837158,0.6513548493385315,0,1,0,59,"Successful"
"a gorgeous , high-spirited musical from india that exquisitely [[blends]] music , dance , song , and [[high]] drama . ","a gorgeous , high-spirited musical from india that exquisitely [[blendto]] music , dance , song , and [[heavy]] drama . ",0.0009109973907470703,0.0179862380027771,1,1,1,100,"Failed"
"the emotions are [[raw]] and will strike a nerve with anyone who 's [[ever]] had family trauma . ","the emotions are [[so]] and will strike a nerve with anyone who 's [[never]] had family trauma . ",0.010986924171447754,0.16451644897460938,1,1,1,100,"Failed"
"audrey tatou has a knack for picking roles that magnify her outrageous [[charm]] , and in this literate french comedy , she 's as morning-glory exuberant as she was in [[amélie]] . ","audrey tatou has a knack for picking roles that magnify her outrageous [[looks]] , and in this literate french comedy , she 's as morning-glory exuberant as she was in [[claire]] . ",0.0007096529006958008,0.05340331792831421,1,1,1,100,"Failed"
"... the movie is just a [[plain]] old monster . ","... the movie is just a [[simple]] old monster . ",0.18242555856704712,0.6224592924118042,0,1,0,48,"Successful"
"in its best moments , resembles a [[bad]] high school production of grease , without benefit of song . ","in its best moments , resembles a [[classic]] high school production of grease , without benefit of song . ",0.02931225299835205,0.5312093496322632,0,1,0,55,"Successful"
"pumpkin [[takes]] an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ","pumpkin [[makes]] an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",0.18242555856704712,0.5926665663719177,0,1,0,55,"Successful"
"the iditarod lasts for days - this just [[felt]] like it did . ","the iditarod lasts for days - this just [[was]] like it did . ",0.09534949064254761,0.6513548493385315,0,1,0,48,"Successful"
"holden caulfield did it [[better]] . ","holden caulfield did it [[best]] . ",0.11920297145843506,0.5621764659881592,0,1,0,50,"Successful"
"a delectable and intriguing thriller [[filled]] with surprises , read my lips is an [[original]] . ","a delectable and intriguing thriller [[open]] with surprises , read my lips is an [[standard]] . ",0.0021827220916748047,0.32082128524780273,1,1,1,100,"Failed"
"seldom has a movie so [[closely]] [[matched]] the spirit of a [[man]] and his work . ","seldom has a movie so [[consistently]] [[compared]] the spirit of a [[major]] and his work . ",0.0031726956367492676,0.18242555856704712,1,1,1,100,"Failed"
"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from [[stale]] parody to raunchy sex gags to formula romantic comedy . ","nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from [[fresh]] parody to raunchy sex gags to formula romantic comedy . ",0.08509904146194458,0.5621764659881592,0,1,0,65,"Successful"
"the action [[switches]] between past and present , but the material link is too tenuous to anchor the emotional connections that purport to [[span]] a 125-year divide . ","the action [[bonds]] between past and present , but the material link is too tenuous to anchor the emotional connections that purport to [[boundary]] a 125-year divide . ",0.08509904146194458,0.5,0,0,0,100,"Failed"
"it 's an offbeat [[treat]] that pokes fun at the democratic exercise while also [[examining]] its significance for those who take part . ","it 's an offbeat [[festival]] that pokes fun at the democratic exercise while also [[debating]] its significance for those who take part . ",0.003593623638153076,0.10669058561325073,1,1,1,100,"Failed"
"it 's a cookie-cutter [[movie]] , a cut-and-paste [[job]] . ","it 's a cookie-cutter [[game]] , a cut-and-paste [[artist]] . ",0.02033233642578125,0.32082128524780273,0,0,0,92,"Failed"
"i had to look away - this was god [[awful]] . ","i had to look away - this was god [[it]] . ",0.01590639352798462,0.7981867790222168,0,1,0,29,"Successful"
"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is [[one]] of the most compelling variations on in the company of men . ","thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is [[neither]] of the most compelling variations on in the company of men . ",0.004609584808349609,0.43782347440719604,1,1,1,100,"Failed"
"... designed to provide a mix of smiles and tears , `` crossroads '' [[instead]] provokes a handful of unintentional howlers and numerous [[yawns]] . ","... designed to provide a mix of smiles and tears , `` crossroads '' [[only]] provokes a handful of unintentional howlers and numerous [[yawntitles]] . ",0.010986924171447754,0.377540647983551,0,0,0,100,"Failed"
"a gorgeous , witty , seductive [[movie]] . ","a gorgeous , witty , seductive [[sex]] . ",0.0011695027351379395,0.04742586612701416,1,1,1,49,"Failed"
"if the movie succeeds in instilling a [[wary]] sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","if the movie succeeds in instilling a [[cautious]] sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0.29421496391296387,0.5926665663719177,0,1,0,60,"Successful"
"it does n't [[believe]] in itself , it has no sense of humor ... it 's just plain [[bored]] . ","it does n't [[care]] in itself , it has no sense of humor ... it 's just plain [[there]] . ",0.010986924171447754,0.5312093496322632,0,1,0,88,"Successful"
"a sequence of [[ridiculous]] shoot - 'em - up scenes . ","a sequence of [[outrageous]] shoot - 'em - up scenes . ",0.06008666753768921,0.5312093496322632,0,1,0,51,"Successful"
"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove [[recommendation]] enough . ","the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove [[complaint]] enough . ",0.005910992622375488,0.5312093496322632,1,0,1,59,"Successful"
"( w ) hile long on amiable monkeys and worthy environmentalism , [[jane]] goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ","( w ) hile long on amiable monkeys and worthy environmentalism , [[about]] goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ",0.32082128524780273,0.5312093496322632,0,1,0,61,"Successful"
"as surreal as a dream and as detailed as a photograph , as visually [[dexterous]] as it is at times [[imaginatively]] overwhelming . ","as surreal as a dream and as detailed as a photograph , as visually [[dexterambitious]] as it is at times [[imaginativeby]] overwhelming . ",0.010986924171447754,0.2018132209777832,1,1,1,100,"Failed"
"escaping the studio , piccoli is [[warmly]] affecting and so is this adroitly minimalist movie . ","escaping the studio , piccoli is [[poorly]] affecting and so is this adroitly minimalist movie . ",0.003593623638153076,0.5621764659881592,1,0,1,52,"Successful"
"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems [[appropriate]] . ","there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems [[wrong]] . ",0.0179862380027771,0.7057850360870361,1,0,1,50,"Successful"
"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the [[human]] complexities [[beneath]] . ","this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the [[american]] complexities [[of]] . ",0.001325070858001709,0.06008666753768921,1,1,1,100,"Failed"
"the subtle strength of `` elling '' is that it [[never]] loses touch with the reality of the grim situation . ","the subtle strength of `` elling '' is that it [[just]] loses touch with the reality of the grim situation . ",0.012431681156158447,0.8175745010375977,1,0,1,56,"Successful"
"holm ... embodies the character with an [[effortlessly]] regal [[charisma]] . ","holm ... embodies the character with an [[of]] regal [[charismair]] . ",0.0031726956367492676,0.06008666753768921,1,1,1,86,"Failed"
"the title not only describes its main characters , but the [[lazy]] people behind the camera as well . ","the title not only describes its main characters , but the [[all]] people behind the camera as well . ",0.02931225299835205,0.8807970881462097,0,1,0,54,"Successful"
"it offers [[little]] beyond the momentary joys of pretty and weightless intellectual entertainment . ","it offers [[well]] beyond the momentary joys of pretty and weightless intellectual entertainment . ",0.10669058561325073,0.9740426540374756,0,1,0,48,"Successful"
"a synthesis of [[cliches]] and absurdities that seems positively decadent in its cinematic flash and emptiness . ","a synthesis of [[noiriche]]. and absurdities that seems positively decadent in its cinematic flash and emptiness . ",0.022977352142333984,0.6224592924118042,0,1,0,57,"Successful"
"a [[subtle]] and well-crafted ( for the most part ) [[chiller]] . ","a [[veil]] and well-crafted ( for the most part ) [[chilling]] . ",0.02931225299835205,0.16451644897460938,1,1,1,95,"Failed"
"has a lot of the [[virtues]] of eastwood at his [[best]] . ","has a lot of the [[qualities]] of eastwood at his [[worst]] . ",0.004609584808349609,0.9399133324623108,1,0,1,91,"Successful"
"it 's hampered by a lifetime-channel kind of [[plot]] and a lead [[actress]] who is out of her [[depth]] . ","it 's hampered by a lifetime-channel kind of [[scandal]] and a lead [[accused]] who is out of her [[court]] . ",0.014063596725463867,0.32082128524780273,0,0,0,100,"Failed"
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as [[exciting]] as gazing at an egg timer for [[93]] minutes . ","it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as [[surreal]] as gazing at an egg timer for [[days]] minutes . ",0.014063596725463867,0.2018132209777832,0,0,0,100,"Failed"
"for the most part , director anne-sophie birot 's first [[feature]] is a sensitive , extraordinarily well-acted [[drama]] . ","for the most part , director anne-sophie birot 's first [[daughter]] is a sensitive , extraordinarily well-acted [[disaster]] . ",0.004070103168487549,0.34864509105682373,1,1,1,100,"Failed"
"mr. tsai is a very original [[artist]] in his medium , and what [[time]] is it there ? ","mr. tsai is a very original [[abstract]] in his medium , and what [[place]] is it there ? ",0.01590639352798462,0.5,1,0,1,100,"Successful"
"sade is an [[engaging]] [[look]] at the controversial eponymous and fiercely atheistic hero . ","sade is an [[oblique]] [[attempt]] at the controversial eponymous and fiercely atheistic hero . ",0.02931225299835205,0.5312093496322632,1,0,1,95,"Successful"
"so devoid of any [[kind]] of intelligible story that it makes films like xxx and collateral damage seem like thoughtful [[treatises]] ","so devoid of any [[bullshit]] of intelligible story that it makes films like xxx and collateral damage seem like thoughtful [[treatisemagazine]] ",0.02033233642578125,0.6791787147521973,0,1,0,100,"Successful"
"a tender , heartfelt family [[drama]] . ","a tender , heartfelt family [[telenovela]] . ",0.0011695027351379395,0.07585817575454712,1,1,1,49,"Failed"
"... a hollow joke told by a [[cinematic]] gymnast having too much fun embellishing the misanthropic tale to actually [[engage]] it . ","... a hollow joke told by a [[female]] gymnast having too much fun embellishing the misanthropic tale to actually [[even]] it . ",0.04742586612701416,0.43782347440719604,0,0,0,100,"Failed"
"the cold [[turkey]] would 've been a far better title . ","the cold [[of]] would 've been a far better title . ",0.13296425342559814,0.5312093496322632,0,1,0,43,"Successful"
"manages to be both repulsively sadistic and [[mundane]] . ","manages to be both repulsively sadistic and [[simple]] . ",0.02595740556716919,0.5312093496322632,0,1,0,49,"Successful"
"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a [[fascinating]] , involving [[character]] study , but never does more than scratch the surface . ","it 's just disappointingly superficial -- a movie that has all the elements necessary to be a [[detective]] , involving [[court]] study , but never does more than scratch the surface . ",0.01590639352798462,0.2227001190185547,0,0,0,100,"Failed"
"this is a story of two misfits who do n't stand a [[chance]] alone , but [[together]] they are [[magnificent]] . ","this is a story of two misfits who do n't stand a [[bar]] alone , but [[them]] they are [[famous]] . ",0.004609584808349609,0.32082128524780273,1,1,1,100,"Failed"
"schaeffer has to find some hook on which to hang his persistently [[useless]] movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer has to find some hook on which to hang his persistently [[worth]] movies , and it might as well be the resuscitation of the middle-aged character . ",0.09534949064254761,0.5926665663719177,0,1,0,58,"Successful"
"the primitive force of this film seems to [[bubble]] up from the vast collective memory of the [[combatants]] . ","the primitive force of this film seems to [[stem]] up from the vast collective memory of the [[winners]] . ",0.03308594226837158,0.5,1,0,1,97,"Successful"
"on this tricky topic , tadpole is very much a step in the [[right]] direction , with its blend of frankness , civility and compassion . ","on this tricky topic , tadpole is very much a step in the [[wrong]] direction , with its blend of frankness , civility and compassion . ",0.0019267797470092773,0.8670357465744019,1,0,1,55,"Successful"
"the script kicks in , and mr. hartley 's distended [[pace]] and foot-dragging rhythms follow . ","the script kicks in , and mr. hartley 's distended [[grace]] and foot-dragging rhythms follow . ",0.06754672527313232,0.5312093496322632,0,1,0,54,"Successful"
"you wonder why enough was n't just a music video [[rather]] than a full-length [[movie]] . ","you wonder why enough was n't just a music video [[well]] than a full-length [[record]] . ",0.06754672527313232,0.5312093496322632,0,1,0,85,"Successful"
