"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"how [[far]] is it from denver to [[aspen]] ?","how [[vastly]] is it from denver to [[espn]] ?",0.0015510320663452148,0.26275378465652466,5,5,5,26,"Failed"
"what [[county]] is modesto , california in ?","what [[counties]] is modesto , california in ?",0.19966906309127808,0.48924511671066284,4,4,4,17,"Failed"
"who was [[galileo]] ?","who was [[galilean]] ?",0.05268275737762451,0.2994788885116577,3,3,3,17,"Failed"
"what is an atom ?","what is an atom ?",0.5359525680541992,0.5359525680541992,1,1,2,1,"Skipped"
"when did hawaii become a [[state]] ?","when did hawaii become a [[stɑte]] ?",0.3921508193016052,0.5367704033851624,5,5,5,16,"Failed"
"how [[tall]] is the sears building ?","how [[jacob]] is the sears building ?",0.11365300416946411,0.8790084719657898,5,1,5,15,"Successful"
"george bush purchased a small interest in which baseball team ?","george bush purchased a small interest in which baseball team ?",0.8441386818885803,0.8441386818885803,1,1,3,1,"Skipped"
"what is australia 's national [[flower]] ?","what is australia 's national [[blooming]] ?",0.14283603429794312,0.2689052224159241,1,1,1,18,"Failed"
"why does the [[moon]] turn orange ?","why does the [[mooո]] turn orange ?",0.05402100086212158,0.21720486879348755,2,2,2,14,"Failed"
"what is [[autism]] ?","what is [[asperger]] ?",0.4141022562980652,0.5773162841796875,2,1,2,16,"Successful"
"what [[city]] had a world fair in [[1900]] ?","what [[cities]] had a world fair in [[1৭00]] ?",0.10568249225616455,0.44635772705078125,4,4,4,23,"Failed"
"what [[person]] 's head is on a dime ?","what [[someone]] 's head is on a dime ?",0.33154481649398804,0.9936041831970215,3,2,3,17,"Successful"
"what is the [[average]] weight of a yellow [[labrador]] ?","what is the [[half]] weight of a yellow [[laЬrador]] ?",0.09605515003204346,0.43429768085479736,5,5,5,35,"Failed"
"who was the first [[man]] to [[fly]] across the pacific ocean ?","who was the first [[dawg]] to [[𝚏ly]] across the pacific ocean ?",0.08203154802322388,0.2946409583091736,3,3,3,25,"Failed"
"when did idaho become a [[state]] ?","when did idaho become a [[sta𝚝e]] ?",0.3327828645706177,0.43892258405685425,5,5,5,17,"Failed"
"what is the [[life]] expectancy for [[crickets]] ?","what is the [[vie]] expectancy for [[cⲅickets]] ?",0.062353432178497314,0.262421190738678,5,5,5,31,"Failed"
"what metal has the [[highest]] [[melting]] point ?","what metal has the [[highes𝚝]] [[thawing]] point ?",0.3490148186683655,0.6482781171798706,1,5,1,33,"Successful"
"who developed the vaccination against [[polio]] ?","who developed the vaccination against [[рolio]] ?",0.05527329444885254,0.06165283918380737,3,3,3,17,"Failed"
"what is [[epilepsy]] ?","what is [[epielpsy]] ?",0.3534223437309265,0.5057153701782227,2,1,2,18,"Successful"
"what [[year]] did the titanic sink ?","what [[leto]] did the titanic sink ?",0.19257187843322754,0.9635946750640869,5,3,5,15,"Successful"
"who was the first american to [[walk]] in [[space]] ?","who was the first american to [[wlak]] in [[spatial]] ?",0.06492787599563599,0.1561107039451599,3,3,3,29,"Failed"
"what is a [[biosphere]] ?","what is a [[bisphere]] ?",0.43345528841018677,0.801537811756134,2,1,2,19,"Successful"
"what river in the us is known as the big muddy ?","what river in the us is known as the big muddy ?",0.6381231546401978,0.6381231546401978,1,1,4,1,"Skipped"
"what is bipolar [[disorder]] ?","what is bipolar [[disroder]] ?",0.3548470735549927,0.5075273513793945,2,1,2,19,"Successful"
"what is cholesterol ?","what is cholesterol ?",0.5332785844802856,0.5332785844802856,1,1,2,1,"Skipped"
"who [[developed]] the macintosh computer ?","who [[developeԁ]] the macintosh computer ?",0.05434197187423706,0.10313451290130615,3,3,3,20,"Failed"
"what is caffeine ?","what is caffeine ?",0.8360781669616699,0.8360781669616699,1,1,2,1,"Skipped"
"what imaginary line is [[halfway]] between the north and south poles ?","what imaginary line is [[halfwɑy]] between the north and south poles ?",0.5929844379425049,0.748957633972168,4,1,4,21,"Successful"
"where is john wayne [[airport]] ?","where is john wayne [[airpor𝚝]] ?",0.03913235664367676,0.10067594051361084,4,4,4,19,"Failed"
"what hemisphere is the [[philippines]] in ?","what hemisphere is the [[fei]] in ?",0.29694700241088867,0.4711296558380127,4,4,4,21,"Failed"
"what is the [[average]] [[speed]] of the horses at the kentucky derby ?","what is the [[media]] [[seed]] of the horses at the kentucky derby ?",0.03242480754852295,0.9022153615951538,5,1,5,31,"Successful"
"where are the rocky [[mountains]] ?","where are the rocky [[moun𝚝ains]] ?",0.05384695529937744,0.10432374477386475,4,4,4,20,"Failed"
"what are [[invertebrates]] ?","what are [[reptile]] ?",0.41512519121170044,0.7131856083869934,2,1,2,23,"Successful"
"what is the [[temperature]] at the center of the earth ?","what is the [[weather]] at the center of the earth ?",0.07190507650375366,0.9548140168190002,5,2,5,22,"Successful"
"when did john f. kennedy get [[elected]] as [[president]] ?","when did john f. kennedy get [[electeԁ]] as [[chairmen]] ?",0.22737717628479004,0.6009716987609863,5,5,5,38,"Failed"
"how [[old]] was elvis presley when he died ?","how [[antigua]] was elvis presley when he died ?",0.07994288206100464,0.9013696908950806,5,3,5,14,"Successful"
"where is the [[orinoco]] river ?","where is the [[oⲅinoco]] river ?",0.046089351177215576,0.07296675443649292,4,4,4,17,"Failed"
"how [[far]] is the service line from the net in tennis ?","how [[fr]] is the service line from the net in tennis ?",0.04364079236984253,0.7680557370185852,5,1,5,15,"Successful"
"how [[much]] [[fiber]] should you have per day ?","how [[muϲh]] [[fiЬer]] should you have per day ?",0.03764718770980835,0.18446671962738037,5,5,5,28,"Failed"
"how many great [[lakes]] are there ?","how many great [[lagos]] are there ?",0.10012274980545044,0.36572182178497314,5,5,5,16,"Failed"
"[[material]] called [[linen]] is made from what plant ?","[[mateⲅial]] called [[whatnot]] is made from what plant ?",0.1564914584159851,0.4450017213821411,1,1,1,33,"Failed"
"what is teflon ?","what is teflon ?",0.8674747943878174,0.8674747943878174,1,1,2,1,"Skipped"
"what is amitriptyline ?","what is amitriptyline ?",0.7789198756217957,0.7789198756217957,1,1,2,1,"Skipped"
"what is a shaman ?","what is a shaman ?",0.6732969284057617,0.6732969284057617,1,1,2,1,"Skipped"
"what is the proper [[name]] for a female [[walrus]] ?","what is the proper [[behalf]] for a female [[evangelist]] ?",0.17674416303634644,0.7685880661010742,1,2,1,30,"Successful"
"what is a [[group]] of [[turkeys]] called ?","what is a [[ɡroup]] of [[turkic]] called ?",0.24184542894363403,0.6231400370597839,1,1,1,31,"Failed"
"how [[long]] did rip van winkle [[sleep]] ?","how [[lang]] did rip van winkle [[ѕleep]] ?",0.06977027654647827,0.37961846590042114,5,5,5,29,"Failed"
"what are [[triglycerides]] ?","what are [[𝚝riglycerides]] ?",0.35374850034713745,0.47495347261428833,2,2,2,18,"Failed"
"how many liters in a [[gallon]] ?","how many liters in a [[litres]] ?",0.10507082939147949,0.3735366463661194,5,5,5,18,"Failed"
"what is the name of the chocolate company in san francisco ?","what is the name of the chocolate company in san francisco ?",0.9747881293296814,0.9747881293296814,1,1,3,1,"Skipped"
"what are amphibians ?","what are amphibians ?",0.6270415782928467,0.6270415782928467,1,1,2,1,"Skipped"
"who [[discovered]] x-rays ?","who [[discoveⲅed]] x-rays ?",0.06667131185531616,0.08304506540298462,3,3,3,20,"Failed"
"which [[comedian]] 's [[signature]] line is `` can we talk '' ?","which [[humorous]] 's [[signa𝚝ure]] line is `` can we talk '' ?",0.35414230823516846,0.8530977368354797,3,1,3,37,"Successful"
"what is [[fibromyalgia]] ?","what is [[fibromyalgiɑ]] ?",0.38095951080322266,0.5960266590118408,2,1,2,17,"Successful"
