"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it 's a [[charming]] and often [[affecting]] journey . ","it 's a [[mimi]] and often [[affected]] journey . ",0.03794068098068237,0.7741416096687317,1,0,1,50,"Successful"
"unflinchingly bleak and [[desperate]] ","unflinchingly bleak and [[frenetic]] ",0.498344361782074,0.6451478004455566,0,1,0,13,"Successful"
"[[allows]] us to [[hope]] that nolan is poised to embark a major career as a commercial yet inventive [[filmmaker]] . ","[[activate]] us to [[awaits]] that nolan is poised to embark a major career as a commercial yet inventive [[cinematographers]] . ",0.0763290524482727,0.2647273540496826,1,1,1,81,"Failed"
"the [[acting]] , costumes , music , cinematography and sound are all [[astounding]] [[given]] the production 's austere locales . ","the [[caretaker]] , costumes , music , cinematography and sound are all [[breathless]] [[assigned]] the production 's austere locales . ",0.09629005193710327,0.2899826765060425,1,1,1,49,"Failed"
"it 's slow -- very , very [[slow]] . ","it 's slow -- very , very [[lento]] . ",0.19606798887252808,0.2566570043563843,0,0,0,12,"Failed"
"although laced with humor and a few fanciful touches , the film is a [[refreshingly]] serious look at young women . ","although laced with humor and a few fanciful touches , the film is a [[blithely]] serious look at young women . ",0.21306264400482178,0.5094296932220459,1,0,1,37,"Successful"
"a sometimes [[tedious]] film . ","a sometimes [[uphill]] film . ",0.269833505153656,0.6299538016319275,0,1,0,33,"Successful"
"or doing [[last]] year 's [[taxes]] with your ex-wife . ","or doing [[iast]] year 's [[charge]] with your ex-wife . ",0.38571107387542725,0.5433109998703003,0,1,0,54,"Successful"
"you [[do]] n't [[have]] to know about music to appreciate the film 's easygoing blend of comedy and [[romance]] . ","you [[am]] n't [[get]] to know about music to appreciate the film 's easygoing blend of comedy and [[ballads]] . ",0.15815067291259766,0.41435062885284424,1,1,1,51,"Failed"
"in [[exactly]] 89 [[minutes]] , most of which passed as [[slowly]] as if i 'd been sitting naked on an [[igloo]] , formula 51 [[sank]] from quirky to jerky to utter turkey . ","in [[scrupulously]] 89 [[mins]] , most of which passed as [[tenderly]] as if i 'd been sitting naked on an [[igloos]] , formula 51 [[dabbled]] from quirky to jerky to utter turkey . ",0.09536236524581909,0.45787906646728516,0,0,0,109,"Failed"
"the mesmerizing [[performances]] of the [[leads]] keep the film grounded and keep the audience [[riveted]] . ","the mesmerizing [[executions]] of the [[runways]] keep the film grounded and keep the audience [[preoccupied]] . ",0.04451531171798706,0.1777745485305786,1,1,1,42,"Failed"
"it takes a strange kind of [[laziness]] to [[waste]] the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","it takes a strange kind of [[idleness]] to [[refuse]] the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ",0.1695684790611267,0.5541256070137024,0,1,0,48,"Successful"
"... the film suffers from a [[lack]] of [[humor]] ( something needed to balance out the [[violence]] ) ... ","... the film suffers from a [[drawback]] of [[joking]] ( something needed to balance out the [[abuse]] ) ... ",0.17816007137298584,0.4599704146385193,0,0,0,65,"Failed"
"we [[root]] for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ","we [[racine]] for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ",0.46851301193237305,0.5213528871536255,1,0,1,29,"Successful"
"even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[lacks]] both thrills and humor . ","even horror fans will most likely not find what they 're seeking with trouble every day ; the movie [[dearth]] both thrills and humor . ",0.09536236524581909,0.5580381155014038,0,1,0,39,"Successful"
"a [[gorgeous]] , high-spirited musical from india that [[exquisitely]] blends music , [[dance]] , song , and high drama . ","a [[leggy]] , high-spirited musical from india that [[wickedly]] blends music , [[ballerinas]] , song , and high drama . ",0.057564616203308105,0.20623916387557983,1,1,1,112,"Failed"
"the [[emotions]] are [[raw]] and will [[strike]] a nerve with anyone who 's ever had family trauma . ","the [[sentiments]] are [[crus]] and will [[shelling]] a nerve with anyone who 's ever had family trauma . ",0.14094942808151245,0.5018590688705444,1,0,1,55,"Successful"
"[[audrey]] tatou [[has]] a knack for picking [[roles]] that magnify her outrageous [[charm]] , and in this literate french comedy , she 's as morning-glory [[exuberant]] as she was in amélie . ","[[vivien]] tatou [[had]] a knack for picking [[liabilities]] that magnify her outrageous [[amulet]] , and in this literate french comedy , she 's as morning-glory [[lush]] as she was in amélie . ",0.04936659336090088,0.21746563911437988,1,1,1,106,"Failed"
"... the [[movie]] is just a plain old monster . ","... the [[theaters]] is just a plain old monster . ",0.2566570043563843,0.5727968811988831,0,1,0,29,"Successful"
"in its best moments , resembles a bad high [[school]] production of [[grease]] , without benefit of [[song]] . ","in its best moments , resembles a bad high [[educate]] production of [[fatty]] , without benefit of [[qu]] . ",0.1515052318572998,0.39876919984817505,0,0,0,62,"Failed"
"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an [[uneven]] tone that you never know when humor ends and tragedy begins . ","pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an [[asymmetrical]] tone that you never know when humor ends and tragedy begins . ",0.47056418657302856,0.5068424940109253,0,1,0,34,"Successful"
"the iditarod lasts for days - this just [[felt]] like it did . ","the iditarod lasts for days - this just [[estimated]] like it did . ",0.19164597988128662,0.5193328857421875,0,1,0,25,"Successful"
"holden caulfield [[did]] it better . ","holden caulfield [[was]] it better . ",0.26067137718200684,0.6613802313804626,0,1,0,22,"Successful"
"a delectable and [[intriguing]] thriller filled with [[surprises]] , read my lips is an [[original]] . ","a delectable and [[attractive]] thriller filled with [[dumbstruck]] , read my lips is an [[primitive]] . ",0.058594584465026855,0.43506115674972534,1,1,1,43,"Failed"
"seldom has a movie [[so]] closely matched the [[spirit]] of a man and his [[work]] . ","seldom has a movie [[even]] closely matched the [[mentality]] of a man and his [[cooperate]] . ",0.07636988162994385,0.4357982277870178,1,1,1,78,"Failed"
"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from [[stale]] parody to raunchy sex gags to [[formula]] romantic comedy . ","nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from [[archaic]] parody to raunchy sex gags to [[formulating]] romantic comedy . ",0.19229674339294434,0.5099073052406311,0,1,0,41,"Successful"
"the action switches between past and present , but the material link is too [[tenuous]] to anchor the [[emotional]] [[connections]] that purport to span a 125-year [[divide]] . ","the action switches between past and present , but the material link is too [[faint]] to anchor the [[sentimental]] [[liaisons]] that purport to span a 125-year [[fractional]] . ",0.14594042301177979,0.4473843574523926,0,0,0,109,"Failed"
"it 's an [[offbeat]] [[treat]] that pokes fun at the democratic exercise while also examining its [[significance]] for those who [[take]] part . ","it 's an [[goofy]] [[therapy]] that pokes fun at the democratic exercise while also examining its [[prominence]] for those who [[adopts]] part . ",0.10843443870544434,0.4179145097732544,1,1,1,77,"Failed"
"it 's a cookie-cutter movie , a cut-and-paste [[job]] . ","it 's a cookie-cutter movie , a cut-and-paste [[worked]] . ",0.11843770742416382,0.17753857374191284,0,0,0,61,"Failed"
"i [[had]] to look away - this was god [[awful]] . ","i [[been]] to look away - this was god [[outrageous]] . ",0.04272264242172241,0.7193859815597534,0,1,0,44,"Successful"
"[[thanks]] to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most [[compelling]] variations on in the company of men . ","[[pardon]] to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most [[overriding]] variations on in the company of men . ",0.14158767461776733,0.5292491316795349,1,0,1,70,"Successful"
"... designed to provide a mix of smiles and [[tears]] , `` crossroads '' instead [[provokes]] a handful of unintentional howlers and numerous [[yawns]] . ","... designed to provide a mix of smiles and [[cry]] , `` crossroads '' instead [[raising]] a handful of unintentional howlers and numerous [[snorts]] . ",0.06068652868270874,0.5156925916671753,0,1,0,73,"Successful"
"a gorgeous , [[witty]] , seductive movie . ","a gorgeous , [[sardonic]] , seductive movie . ",0.03365433216094971,0.08137989044189453,1,1,1,13,"Failed"
"if the movie succeeds in instilling a [[wary]] sense of ` there but for the grace of [[god]] , ' it is [[far]] too self-conscious to [[draw]] you deeply into its world . ","if the movie succeeds in instilling a [[cautious]] sense of ` there but for the grace of [[divine]] , ' it is [[noticeably]] too self-conscious to [[bring]] you deeply into its world . ",0.30359387397766113,0.503057599067688,0,1,0,90,"Successful"
"it does n't [[believe]] in itself , it [[has]] no sense of [[humor]] ... it 's just plain bored . ","it does n't [[see]] in itself , it [[enjoys]] no sense of [[comedic]] ... it 's just plain bored . ",0.06068652868270874,0.14594042301177979,0,0,0,63,"Failed"
"a sequence of [[ridiculous]] [[shoot]] - 'em - up scenes . ","a sequence of [[comical]] [[stems]] - 'em - up scenes . ",0.3534013032913208,0.6290841102600098,0,1,0,57,"Successful"
"the weight of the piece , the unerring professionalism of the chilly production , and the [[fascination]] embedded in the lurid topic [[prove]] [[recommendation]] enough . ","the weight of the piece , the unerring professionalism of the chilly production , and the [[craze]] embedded in the lurid topic [[exhibited]] [[hints]] enough . ",0.05615419149398804,0.5030823349952698,1,0,1,74,"Successful"
"( w ) hile [[long]] on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is [[short]] on the thrills the oversize medium demands . ","( w ) hile [[longer]] on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is [[pithy]] on the thrills the oversize medium demands . ",0.27827244997024536,0.7093244791030884,0,1,0,24,"Successful"
"as [[surreal]] as a dream and as [[detailed]] as a [[photograph]] , as visually [[dexterous]] as it is at times imaginatively overwhelming . ","as [[grotesque]] as a dream and as [[wordy]] as a [[pics]] , as visually [[clever]] as it is at times imaginatively overwhelming . ",0.07126891613006592,0.30874204635620117,1,1,1,49,"Failed"
"escaping the [[studio]] , piccoli is [[warmly]] [[affecting]] and so is this adroitly minimalist movie . ","escaping the [[study]] , piccoli is [[earnest]] [[reverberations]] and so is this adroitly minimalist movie . ",0.06327217817306519,0.1949790120124817,1,1,1,50,"Failed"
